"Material","Texto breve material","Lote","Data de lançamento","Qtd.  UM registro","Montante em MI","Tipo de movimento","Nome do usuário","Hora do registro","Data de entrada","Centro","Depósito","Item doc.material","Doc.material","Unid.prç.pedido","Referência","Centro custo","Fornecedor","Pedido","Item","Texto cab.documento","Motivo do movimento","Reserva",
"31_000012717","INSERTO TCMT 110204-SM IC908","","2026-01-17","-2","-43.94","201","310004071","10:37:17","2026-01-17","3110","1070","4","4930145964","","","3100157","","","0","","0","1365870473",
"31_000018867","INSERTO SOMX 070305-DT IC808","","2026-01-17","-2","-100.70","201","310004071","10:37:17","2026-01-17","3110","1070","3","4930145964","","","3100157","","","0","","0","1365870473",
"31_000023584","INSERTO SOMX 073505-UM MC5020","","2026-01-17","-1","-31.23","201","310004071","10:37:17","2026-01-17","3110","1070","5","4930145964","","","3100157","","","0","","0","1365870473",
"31_000023789","INSERTO GY2M0400G080N-MM VP20RT","","2026-01-17","-6","-220.32","201","310004071","10:37:17","2026-01-17","3110","1070","2","4930145964","","","3100157","","","0","","0","1365870473",
"31_000015192","PARAFUSO TS25   ( MITSUBISHI )","","2026-02-17","-3","-45.39","201","310004071","10:36:53","2026-02-17","3110","1070","1","4932004781","","","3100124","","","0","","0","1388874549",
"31_000008767","INSERTO WNMG 06T308 MP MC6015","","2026-01-30","-3","-32.37","201","310004071","10:36:19","2026-01-30","3110","1070","8","4930905509","","","3100136","","","0","","0","1374867469",
"31_000013245","INSERTO TNMG 160408 SA UE6105","","2026-01-30","-3","-43.71","201","310004071","10:36:19","2026-01-30","3110","1070","7","4930905509","","","3100136","","","0","","0","1374867469",
"31_000023736","INSERTO WNMG 080408-MA MC6015","","2026-01-30","-7","-146.02","201","310004071","10:36:19","2026-01-30","3110","1070","6","4930905509","","","3100136","","","0","","0","1374867469",
"31_000025636","INSERTO SOMX 084005-UM MC5020","","2026-01-30","-6","-94.68","201","310004071","10:36:19","2026-01-30","3110","1070","9","4930905509","","","3100148","","","0","","0","1374831062",
"31_000027764","INSERTO GIMIY 304  IC808","","2026-01-30","-8","-327.68","201","310004071","10:36:19","2026-01-30","3110","1070","11","4930905509","","","3100148","","","0","","0","1374831062",
"31_000027975","INSERTO WNMG 080408 MW UC5105","","2026-01-30","-2","-41.60","201","310004071","10:36:19","2026-01-30","3110","1070","5","4930905509","","","3100148","","","0","","0","1374847703",
"31_000028264","INSERTO TNMG 160408 PQ CCX","","2026-01-30","-4","-80.04","201","310004071","10:36:19","2026-01-30","3110","1070","3","4930905509","","","3100148","","","0","","0","1374847703",
"31_000028648","INSERTO GY2M0635J318N-BM MY5015","","2026-01-30","-3","-157.50","201","310004071","10:36:19","2026-01-30","3110","1070","12","4930905509","","","3100148","","","0","","0","1374831062",
"31_000028662","INSERTO WNMG080408PQ PV710","","2026-01-30","-2","-40.14","201","310004071","10:36:19","2026-01-30","3110","1070","4","4930905509","","","3100148","","","0","","0","1374847703",
"31_000028685","INSERTO TPMT110308PS GT9530","","2026-01-30","-10","-202.80","201","310004071","10:36:19","2026-01-30","3110","1070","2","4930905509","","","3100148","","","0","","0","1374847703",
"31_000028722","INSERTO TPGB 110308 PV7005","","2026-01-30","-8","-259.36","201","310004071","10:36:19","2026-01-30","3110","1070","1","4930905509","","","3100148","","","0","","0","1374847703",
"31_000028728","INSERTO WNMA 080412 AC4015K SUMITOMO","","2026-01-30","-8","-186.40","201","310004071","10:36:19","2026-01-30","3110","1070","10","4930905509","","","3100148","","","0","","0","1374831062",
"31_000001480","LIXA FITA R.986 GRAO 60 MED.1500X50","","2026-02-12","-10","-153.10","201","310004570","10:35:14","2026-02-12","3110","1070","1","4931757972","","","3100172","","","0","","0","1384929376",
"31_000012419","LIMA ROTATIVA  SKM 0613 3S Z3P","","2026-01-22","-1","-94.48","201","310004565","10:34:44","2026-01-22","3110","1070","1","4930436911","","","3100129","","","0","","0","1369394268",
"31_000006112","INSERTO PENTA 24N247 JO20 IC908","","2026-02-18","-3","-444.30","201","310004071","10:34:04","2026-02-18","3110","1070","9","4932068806","","","3100157","","","0","","0","1389669990",
"31_000012717","INSERTO TCMT 110204-SM IC908","","2026-02-18","-2","-43.94","201","310004071","10:34:04","2026-02-18","3110","1070","11","4932068806","","","3100157","","","0","","0","1389669990",
"31_000018867","INSERTO SOMX 070305-DT IC808","","2026-02-18","-5","-251.75","201","310004071","10:34:04","2026-02-18","3110","1070","12","4932068806","","","3100157","","","0","","0","1389669990",
"31_000023789","INSERTO GY2M0400G080N-MM VP20RT","","2026-02-18","-7","-257.04","201","310004071","10:34:04","2026-02-18","3110","1070","10","4932068806","","","3100157","","","0","","0","1389669990",
"31_000025636","INSERTO SOMX 084005-UM MC5020","","2026-02-18","-12","-189.36","201","310004071","10:34:04","2026-02-18","3110","1070","6","4932068806","","","3100148","","","0","","0","1389673146",
"31_000027496","PARAFUSO TPS 351 P/BROCA Ø26,.mm DIFF","","2026-02-18","-3","-111.45","201","310004071","10:34:04","2026-02-18","3110","1070","8","4932068806","","","3100148","","","0","","0","1389673146",
"31_000027764","INSERTO GIMIY 304  IC808","","2026-02-18","-7","-286.72","201","310004071","10:34:04","2026-02-18","3110","1070","4","4932068806","","","3100148","","","0","","0","1389673146",
"31_000028648","INSERTO GY2M0635J318N-BM MY5015","","2026-02-18","-2","-105.00","201","310004071","10:34:04","2026-02-18","3110","1070","7","4932068806","","","3100148","","","0","","0","1389673146",
"31_000028728","INSERTO WNMA 080412 AC4015K SUMITOMO","","2026-02-18","-3","-69.90","201","310004071","10:34:04","2026-02-18","3110","1070","5","4932068806","","","3100148","","","0","","0","1389673146",
"31_000028728","INSERTO WNMA 080412 AC4015K SUMITOMO","","2026-02-20","-6","-139.80","201","310004071","10:33:35","2026-02-20","3110","1070","1","4932205342","","","3100147","","","0","","0","1391994267",
"31_000013246","INSERTO TNMG 160408 MA UE6020","","2026-02-24","-4","-62.08","201","310004071","10:32:55","2026-02-24","3110","1070","4","4932395500","","","3100131","","","0","","0","1394959886",
"31_000023720","INSERTO GY2M0400G040N-MM VP20RT","","2026-02-24","-3","-109.44","201","310004071","10:32:55","2026-02-24","3110","1070","3","4932395500","","","3100131","","","0","","0","1394959886",
"31_000028142","INSERTO CCMT 09T304-LS MP 9015","","2026-02-24","-8","-96.64","201","310004071","10:32:55","2026-02-24","3110","1070","1","4932395500","","","3100131","","","0","","0","1394959886",
"31_000028905","INSERTO CCMT09T308N SU AC8025P","","2026-02-24","-4","-77.12","201","310004071","10:32:55","2026-02-24","3110","1070","2","4932395500","","","3100131","","","0","","0","1394959886",
"31_000008769","INSERTO VNMG 12T304-NF IC907","","2026-02-20","-1","-38.18","201","310004071","10:32:18","2026-02-20","3110","1070","6","4932205289","","","3100155","","","0","","0","1392013816",
"31_000008851","PARAFUSO SR 14-551 P/CALÇO SVJNL-11","","2026-02-20","-2","-43.94","201","310004071","10:32:18","2026-02-20","3110","1070","2","4932205289","","","3100155","","","0","","0","1392013816",
"31_000010759","INSERTO VNMG 12T308-NF IC907","","2026-02-20","-5","-188.55","201","310004071","10:32:18","2026-02-20","3110","1070","5","4932205289","","","3100155","","","0","","0","1392013816",
"31_000022901","INSERTO TNMG 160412-SA UE6105","","2026-02-20","-2","-29.06","201","310004071","10:32:18","2026-02-20","3110","1070","3","4932205289","","","3100155","","","0","","0","1392013816",
"31_000025845","INSERTO DNMG 150408 KM 3210","","2026-02-20","-1","-42.81","201","310004071","10:32:18","2026-02-20","3110","1070","9","4932205289","","","3100155","","","0","","0","1392013816",
"31_000027764","INSERTO GIMIY 304  IC808","","2026-02-20","-1","-40.96","201","310004071","10:32:18","2026-02-20","3110","1070","4","4932205289","","","3100155","","","0","","0","1392013816",
"31_000028235","PARAFUSO TS44","","2026-02-20","-3","-53.28","201","310004071","10:32:18","2026-02-20","3110","1070","1","4932205289","","","3100155","","","0","","0","1392013816",
"31_000028636","INSERTO SOMX094506-UM VP15TF","","2026-02-20","-1","-29.41","201","310004071","10:32:18","2026-02-20","3110","1070","7","4932205289","","","3100155","","","0","","0","1392013816",
"31_000028905","INSERTO CCMT09T308N SU AC8025P","","2026-02-20","-1","-19.28","201","310004071","10:32:18","2026-02-20","3110","1070","8","4932205289","","","3100155","","","0","","0","1392013816",
"31_000000200","LIMA PARALELA DIAMANTADA ELETROLITICA","","2026-01-08","-1","-15.09","201","310004565","10:32:07","2026-01-08","3110","1070","1","4929638121","","","3100135","","","0","","0","1360797176",
"31_000005753","DRESSADOR CAB/SEXT. CT-8x40","","2026-01-21","-1","-322.62","201","310004565","10:31:45","2026-01-21","3110","1070","1","4930363665","","","3100461","","","0","","0","1368489630",
"31_000028473","SHAVING 20 CS 20/33","","2026-01-21","-1","-8122.21","201","310004565","10:31:45","2026-01-21","3110","1070","2","4930363665","","","3100461","","","0","","0","1368489630",
"31_000006112","INSERTO PENTA 24N247 JO20 IC908","","2026-01-24","-6","-888.60","201","310004565","10:31:09","2026-01-24","3110","1070","1","4930555093","","","3100157","","","0","","0","1370110949",
"31_000012717","INSERTO TCMT 110204-SM IC908","","2026-01-24","-1","-21.97","201","310004565","10:31:09","2026-01-24","3110","1070","3","4930555093","","","3100157","","","0","","0","1370110949",
"31_000019498","INSERTO SOMX 060304-DT IC908","","2026-01-24","-2","-85.98","201","310004565","10:31:09","2026-01-24","3110","1070","2","4930555093","","","3100157","","","0","","0","1370110949",
"31_000011073","DISCO CORTE 7''x1/8''x7/8'' fab. ALCAR","","2026-01-15","-2","-16.26","201","310004071","10:30:52","2026-01-15","3110","1070","2","4930035056","","","3100115","","","0","","0","1364587683",
"31_000000185","MACHO MAQ. M6+0,05 DIN 371","","2026-02-04","-2","-233.72","201","310004071","10:30:33","2026-02-04","3110","1070","2","4931252225","","","3100159","","","0","","0","1378680708",
"31_000018227","LIXA FITA R.986 GRAO 60 MED.1900x50","","2026-02-04","-10","-212.80","201","310004071","10:30:33","2026-02-04","3110","1070","1","4931252225","","","3100135","","","0","","0","1378681035",
"31_000000351","ESCOVA AÇO CIRC. 6""x3/4"x1/2" LATONADA","","2026-01-13","-2","-106.86","201","310004071","10:29:51","2026-01-13","3110","1070","1","4929892327","","","3100115","","","0","","0","1363420054",
"31_000019048","REBOLO 203,2x25,4x31,75  A60N6V13","","2026-01-13","-1","-98.86","201","310004071","10:29:51","2026-01-13","3110","1070","3","4929892327","","","3100115","","","0","","0","1363420054",
"31_000019049","REBOLO 200x25,4X31,75 GC80-J6V25","","2026-01-13","-1","-188.37","201","310004071","10:29:51","2026-01-13","3110","1070","2","4929892327","","","3100115","","","0","","0","1363420054",
"31_000015973","REBOLO RT-19X19X8,0  5GT80K6VRI","","2026-01-28","-10","-246.50","201","310004071","10:29:44","2026-01-28","3110","1070","1","4930767592","","","3100161","","","0","","0","1372991750",
"31_000012717","INSERTO TCMT 110204-SM IC908","","2026-01-24","-5","-109.85","201","310004565","10:29:14","2026-01-24","3110","1070","2","4930554976","","","3100126","","","0","","0","1370093533",
"31_000023054","INSERTO CCMT 09T304-MM MC7025","","2026-01-24","-8","-95.84","201","310004565","10:29:14","2026-01-24","3110","1070","3","4930554976","","","3100126","","","0","","0","1370093533",
"31_000028671","INSERTO TNMG 160412 SA MC6115","","2026-01-24","-5","-82.95","201","310004565","10:29:14","2026-01-24","3110","1070","1","4930554976","","","3100126","","","0","","0","1370093533",
"31_000003045","INSERTO TNMG 160404-SA UE 6105","","2026-01-10","-2","-31.04","201","310004565","10:28:47","2026-01-10","3110","1070","1","4929753455","","","3100155","","","0","","0","1361423809",
"31_000025284","INSERTO VBMT 160408 MP MC6015","","2026-01-20","-3","-64.68","201","310004565","10:28:35","2026-01-20","3110","1070","2","4930289459","","","3100155","","","0","","0","1367854123",
"31_000029089","INSERTO VCMT 160408N-SU-AC6020M","","2026-01-20","-6","-158.22","201","310004565","10:28:35","2026-01-20","3110","1070","1","4930289459","","","3100155","","","0","","0","1367854123",
"31_000028539","BROCHA 50BC30/1","","2026-02-12","-1","-10271.77","201","310004071","10:28:18","2026-02-12","3110","1070","1","4931757659","","","3100461","","","0","","0","1384949215",
"31_000015973","REBOLO RT-19X19X8,0  5GT80K6VRI","","2026-01-31","-10","-246.50","201","310004071","10:28:12","2026-01-31","3110","1070","1","4931021112","","","3100161","","","0","","0","1375171371",
"31_000013246","INSERTO TNMG 160408 MA UE6020","","2026-01-10","-3","-46.56","201","310004565","10:26:46","2026-01-10","3110","1070","3","4929753454","","","3100131","","","0","","0","1361424664",
"31_000023789","INSERTO GY2M0400G080N-MM VP20RT","","2026-01-10","-2","-73.44","201","310004565","10:26:46","2026-01-10","3110","1070","4","4929753454","","","3100131","","","0","","0","1361424664",
"31_000026158","INSERTO CCMT 060204 WP PV720","","2026-01-10","-3","-50.76","201","310004565","10:26:46","2026-01-10","3110","1070","6","4929753454","","","3100131","","","0","","0","1361424664",
"31_000027604","INSERTO TCD 114 P TT 9080 Ø 11,4","","2026-01-10","-2","-436.94","201","310004565","10:26:46","2026-01-10","3110","1070","5","4929753454","","","3100131","","","0","","0","1361424664",
"31_000028142","INSERTO CCMT 09T304-LS MP 9015","","2026-01-10","-4","-48.32","201","310004565","10:26:46","2026-01-10","3110","1070","2","4929753454","","","3100131","","","0","","0","1361424664",
"31_000028713","INSERTO CCMT 060204E-FF2 TT010","","2026-01-10","-3","-64.89","201","310004565","10:26:46","2026-01-10","3110","1070","7","4929753454","","","3100131","","","0","","0","1361424664",
"31_000028905","INSERTO CCMT09T308N SU AC8025P","","2026-01-10","-8","-154.24","201","310004565","10:26:46","2026-01-10","3110","1070","1","4929753454","","","3100131","","","0","","0","1361424664",
"31_000006112","INSERTO PENTA 24N247 JO20 IC908","","2026-01-05","-5","-740.50","201","310004565","10:26:39","2026-01-05","3110","1070","2","4929428034","","","3100157","","","0","","0","1358941591",
"31_000018867","INSERTO SOMX 070305-DT IC808","","2026-01-05","-2","-100.70","201","310004565","10:26:39","2026-01-05","3110","1070","3","4929428034","","","3100157","","","0","","0","1358941591",
"31_000023789","INSERTO GY2M0400G080N-MM VP20RT","","2026-01-05","-8","-293.76","201","310004565","10:26:39","2026-01-05","3110","1070","1","4929428034","","","3100157","","","0","","0","1358941591",
"31_000006116","PARAFUSO TPS43 M4x0,7xD5,4x10 60°","","2026-01-20","-3","-54.78","201","310004565","10:26:19","2026-01-20","3110","1070","6","4930289382","","","3100152","","","0","","0","1367857255",
"31_000012811","INSERTO TNMG 160408- TF IC908","","2026-01-20","-2","-46.52","201","310004565","10:26:19","2026-01-20","3110","1070","4","4930289382","","","3100152","","","0","","0","1367857255",
"31_000023083","INSERTO TCMT 110208-LM MC7025","","2026-01-20","-6","-71.76","201","310004565","10:26:19","2026-01-20","3110","1070","3","4930289382","","","3100152","","","0","","0","1367857255",
"31_000028816","INSERTO CCMT 060204 SM IC907","","2026-01-20","-5","-102.30","201","310004565","10:26:19","2026-01-20","3110","1070","2","4930289382","","","3100152","","","0","","0","1367857255",
"31_000028905","INSERTO CCMT09T308N SU AC8025P","","2026-01-20","-10","-192.80","201","310004565","10:26:19","2026-01-20","3110","1070","1","4930289382","","","3100152","","","0","","0","1367857255",
"31_000019546","DRESSADOR RET EIXO 232 LAPIDADO 4 FACES","","2026-01-16","-1","-309.29","201","310004071","10:22:52","2026-01-16","3110","1070","1","4930099818","","","3100161","","","0","","0","1365610030",
"31_000013245","INSERTO TNMG 160408 SA UE6105","","2026-01-15","-5","-72.85","201","310004071","10:22:36","2026-01-15","3110","1070","2","4930034548","","","3100133","","","0","","0","1364588669",
"31_000022901","INSERTO TNMG 160412-SA UE6105","","2026-01-15","-5","-72.65","201","310004071","10:22:36","2026-01-15","3110","1070","1","4930034548","","","3100133","","","0","","0","1364588669",
"31_000028278","LOGOTIPO 44 2H73310 FI 008 CT","","2026-02-25","-1","-379.82","201","310004071","10:21:47","2026-02-25","3110","1070","1","4932470384","","","3100174","","","0","","0","1395725029",
"31_000028785","LOGOTIPO 2H40/73310 DIVERSO-FI-254-CT","","2026-02-25","-1","-337.52","201","310004071","10:21:47","2026-02-25","3110","1070","2","4932470384","","","3100174","","","0","","0","1395725029",
"31_000006112","INSERTO PENTA 24N247 JO20 IC908","","2026-01-16","-5","-740.50","201","310004071","10:21:18","2026-01-16","3110","1070","1","4930099812","","","3100157","","","0","","0","1365591451",
"31_000012717","INSERTO TCMT 110204-SM IC908","","2026-01-16","-2","-43.94","201","310004071","10:21:18","2026-01-16","3110","1070","2","4930099812","","","3100157","","","0","","0","1365591451",
"31_000018867","INSERTO SOMX 070305-DT IC808","","2026-01-16","-2","-100.70","201","310004071","10:21:18","2026-01-16","3110","1070","3","4930099812","","","3100157","","","0","","0","1365591451",
"31_000019498","INSERTO SOMX 060304-DT IC908","","2026-01-16","-1","-42.99","201","310004071","10:21:18","2026-01-16","3110","1070","4","4930099812","","","3100157","","","0","","0","1365591451",
"31_000023789","INSERTO GY2M0400G080N-MM VP20RT","","2026-01-16","-6","-220.32","201","310004071","10:21:18","2026-01-16","3110","1070","5","4930099812","","","3100157","","","0","","0","1365591451",
"31_000028264","INSERTO TNMG 160408 PQ CCX","","2026-02-12","-4","-80.04","201","310004071","10:19:44","2026-02-12","3110","1070","1","4931757382","","","3100148","","","0","","0","1384918787",
"31_000028685","INSERTO TPMT110308PS GT9530","","2026-02-12","-10","-202.80","201","310004071","10:19:44","2026-02-12","3110","1070","2","4931757382","","","3100148","","","0","","0","1384918787",
"31_000008767","INSERTO WNMG 06T308 MP MC6015","","2026-01-07","-4","-43.16","201","310004565","10:18:55","2026-01-07","3110","1070","4","4929566597","","","3100133","","","0","","0","1360169875",
"31_000013245","INSERTO TNMG 160408 SA UE6105","","2026-01-07","-10","-145.70","201","310004565","10:18:55","2026-01-07","3110","1070","1","4929566597","","","3100133","","","0","","0","1360169875",
"31_000022901","INSERTO TNMG 160412-SA UE6105","","2026-01-07","-7","-101.71","201","310004565","10:18:55","2026-01-07","3110","1070","2","4929566597","","","3100133","","","0","","0","1360169875",
"31_000022920","INSERTO CCMT 09T308 MM MC7025","","2026-01-07","-4","-50.40","201","310004565","10:18:55","2026-01-07","3110","1070","3","4929566597","","","3100133","","","0","","0","1360169875",
"31_000023789","INSERTO GY2M0400G080N-MM VP20RT","","2026-01-07","-5","-183.60","201","310004565","10:18:55","2026-01-07","3110","1070","5","4929566597","","","3100133","","","0","","0","1360169875",
"31_000026585","BROCA MN105 - 015RA -N4R8050 (3H69130)","","2026-01-05","-1","-1899.04","201","310004071","10:17:48","2026-01-05","3110","1070","1","4929427632","","","3100173","","","0","","0","1337404841",
"31_000012247","INSERTO CCMT 060208  UE6110","","2026-02-24","-8","-79.28","201","310004071","10:16:17","2026-02-24","3110","1070","3","4932394602","","","3100129","","","0","","0","1394941227",
"31_000024937","INSERTO TNMG 130412-MT TT8125","","2026-02-24","-3","-68.55","201","310004071","10:16:17","2026-02-24","3110","1070","1","4932394602","","","3100129","","","0","","0","1394941227",
"31_000026158","INSERTO CCMT 060204 WP PV720","","2026-02-24","-4","-67.68","201","310004071","10:16:17","2026-02-24","3110","1070","2","4932394602","","","3100129","","","0","","0","1394941227",
"31_000021908","DISCO CORTE 115x1,0x22 AI ABF-4 P/ INOX","","2026-01-06","-30","-91.20","201","310004565","10:14:31","2026-01-06","3110","1070","1","4929496134","","","3100114","","","0","","0","1350335169",
"31_000011073","DISCO CORTE 7''x1/8''x7/8'' fab. ALCAR","","2026-01-06","-20","-162.60","201","310004565","10:14:15","2026-01-06","3110","1070","2","4929496131","","","3100151","","","0","","0","1354951195",
"31_000021908","DISCO CORTE 115x1,0x22 AI ABF-4 P/ INOX","","2026-01-06","-40","-121.60","201","310004565","10:14:15","2026-01-06","3110","1070","1","4929496131","","","3100151","","","0","","0","1354951195",
"31_000028484","CARACOL 20HE20/B3","","2026-01-06","-1","-5467.05","201","310004565","10:13:56","2026-01-06","3110","1070","1","4929495949","","","3100461","","","0","","0","1357344100",
"31_000025465","BROCHA 40 BC 50/14","","2026-01-06","-2","-21956.34","201","310004565","10:13:45","2026-01-06","3110","1070","1","4929495948","","","3100461","","","0","","0","1357344099",
"31_000012247","INSERTO CCMT 060208  UE6110","","2026-02-02","-9","-89.19","201","310004071","10:12:44","2026-02-02","3110","1070","1","4931101684","","","3100129","","","0","","0","1374595175",
"31_000012419","LIMA ROTATIVA  SKM 0613 3S Z3P","","2026-02-02","-2","-188.96","201","310004071","10:12:44","2026-02-02","3110","1070","4","4931101684","","","3100129","","","0","","0","1374595175",
"31_000025838","INSERTO HNMG 050408-GU TT7015","","2026-02-02","-1","-39.45","201","310004071","10:12:44","2026-02-02","3110","1070","3","4931101684","","","3100129","","","0","","0","1374595175",
"31_000026158","INSERTO CCMT 060204 WP PV720","","2026-02-02","-6","-101.52","201","310004071","10:12:44","2026-02-02","3110","1070","2","4931101684","","","3100129","","","0","","0","1374595175",
"31_000020822","INSERTO WNMG 080408-WG IC8150","","2026-01-10","-3","-104.10","201","310004565","10:12:17","2026-01-10","3110","1070","1","4929753014","","","3100145","","","0","","0","1361423739",
"31_000029089","INSERTO VCMT 160408N-SU-AC6020M","","2026-01-10","-3","-79.11","201","310004565","10:12:17","2026-01-10","3110","1070","2","4929753014","","","3100145","","","0","","0","1361423739",
"31_000012174","BROCHA REFIL 40BC50/11","","2026-02-23","-1","-2985.47","201","310004071","10:11:38","2026-02-23","3110","1070","1","4932321910","","","3100461","","","0","","0","1393557558",
"31_000001480","LIXA FITA R.986 GRAO 60 MED.1500X50","","2026-02-18","-10","-153.10","201","310004071","10:10:12","2026-02-18","3110","1070","1","4932067737","","","3100172","","","0","","0","1389640173",
"31_000010093","BROCA ESC. HSS 2C ø3,15X9X6X90L FUT","","2026-01-05","-1","-196.82","201","310004565","10:09:14","2026-01-05","3110","1070","1","4929427185","","","3100128","","","0","","0","1358948332",
"31_000006112","INSERTO PENTA 24N247 JO20 IC908","","2026-01-20","-3","-444.30","201","310004565","10:08:39","2026-01-20","3110","1070","1","4930288534","","","3100157","","","0","","0","1367857256",
"31_000012717","INSERTO TCMT 110204-SM IC908","","2026-01-20","-2","-43.94","201","310004565","10:08:39","2026-01-20","3110","1070","3","4930288534","","","3100157","","","0","","0","1367857256",
"31_000023789","INSERTO GY2M0400G080N-MM VP20RT","","2026-01-20","-3","-110.16","201","310004565","10:08:39","2026-01-20","3110","1070","2","4930288534","","","3100157","","","0","","0","1367857256",
"31_000028483","CARACOL 20HE17/2","","2026-01-20","-1","-5508.80","201","310004565","10:07:14","2026-01-20","3110","1070","1","4930288531","","","3100461","","","0","","0","1367857192",
"31_000001458","PARAFUSO 5513.020.05 - SANDVIK","","2026-02-24","-3","-91.77","201","310004071","10:07:05","2026-02-24","3110","1070","4","4932393993","","","3100157","","","0","","0","1394941859",
"31_000006112","INSERTO PENTA 24N247 JO20 IC908","","2026-02-24","-2","-296.20","201","310004071","10:07:05","2026-02-24","3110","1070","5","4932393993","","","3100157","","","0","","0","1394941860",
"31_000006112","INSERTO PENTA 24N247 JO20 IC908","","2026-02-24","-5","-740.50","201","310004071","10:07:05","2026-02-24","3110","1070","1","4932393993","","","3100157","","","0","","0","1394941859",
"31_000012717","INSERTO TCMT 110204-SM IC908","","2026-02-24","-1","-21.97","201","310004071","10:07:05","2026-02-24","3110","1070","2","4932393993","","","3100157","","","0","","0","1394941859",
"31_000012717","INSERTO TCMT 110204-SM IC908","","2026-02-24","-1","-21.97","201","310004071","10:07:05","2026-02-24","3110","1070","6","4932393993","","","3100157","","","0","","0","1394941860",
"31_000015192","PARAFUSO TS25   ( MITSUBISHI )","","2026-02-24","-3","-45.39","201","310004071","10:07:05","2026-02-24","3110","1070","3","4932393993","","","3100157","","","0","","0","1394941859",
"31_000018867","INSERTO SOMX 070305-DT IC808","","2026-02-24","-4","-201.40","201","310004071","10:07:05","2026-02-24","3110","1070","7","4932393993","","","3100157","","","0","","0","1394941860",
"31_000023789","INSERTO GY2M0400G080N-MM VP20RT","","2026-02-24","-4","-146.88","201","310004071","10:07:05","2026-02-24","3110","1070","8","4932393993","","","3100157","","","0","","0","1394941860",
"31_000011073","DISCO CORTE 7''x1/8''x7/8'' fab. ALCAR","","2026-02-25","-15","-121.95","201","310004071","10:06:38","2026-02-25","3110","1070","1","4932469318","","","3100450","","","0","","0","1395723769",
"31_000029089","INSERTO VCMT 160408N-SU-AC6020M","","2026-01-28","-9","-237.33","201","310004071","10:05:28","2026-01-28","3110","1070","1","4930766501","","","3100159","","","0","","0","1372994719",
"31_000025636","INSERTO SOMX 084005-UM MC5020","","2026-02-20","-6","-94.68","201","310004570","10:03:10","2026-02-20","3110","1070","3","4932203895","","","3100148","","","0","","0","1391983118",
"31_000027496","PARAFUSO TPS 351 P/BROCA Ø26,.mm DIFF","","2026-02-20","-2","-74.30","201","310004570","10:03:10","2026-02-20","3110","1070","5","4932203895","","","3100148","","","0","","0","1391983118",
"31_000027764","INSERTO GIMIY 304  IC808","","2026-02-20","-12","-491.52","201","310004570","10:03:10","2026-02-20","3110","1070","1","4932203895","","","3100148","","","0","","0","1391983118",
"31_000028648","INSERTO GY2M0635J318N-BM MY5015","","2026-02-20","-3","-157.50","201","310004570","10:03:10","2026-02-20","3110","1070","2","4932203895","","","3100148","","","0","","0","1391983118",
"31_000028728","INSERTO WNMA 080412 AC4015K SUMITOMO","","2026-02-20","-8","-186.40","201","310004570","10:03:10","2026-02-20","3110","1070","4","4932203895","","","3100148","","","0","","0","1391983118",
"31_000001959","INSERTO TNGA 160408-HTI 05T","","2026-01-06","-5","-92.35","201","310004071","10:00:25","2026-01-06","3110","1070","1","4929495364","","","3100474","","","0","","0","1359650068",
"31_000028281","LOGOTIPO 008013/2019 INMETRO 2H37/73310","","2026-01-06","-1","-414.23","201","310004071","10:00:25","2026-01-06","3110","1070","2","4929495364","","","3100174","","","0","","0","1359650066",
"31_000027394","PARAFUSO BFTX 0307A","","2026-02-05","-3","-41.67","201","310008371","09:57:53","2026-02-05","3110","1070","1","4931328626","","","3100147","","","0","","0","1379456844",
"31_000028661","INSERTO TPMH 110308 MV MC6025","","2026-02-05","-10","-126.70","201","310008371","09:57:53","2026-02-05","3110","1070","2","4931328626","","","3100147","","","0","","0","1379456854",
"31_000023736","INSERTO WNMG 080408-MA MC6015","","2026-01-07","-2","-41.72","201","310004071","09:57:00","2026-01-07","3110","1070","1","4929565777","","","3100135","","","0","","0","1360169772",
"31_000026158","INSERTO CCMT 060204 WP PV720","","2026-01-07","-3","-50.76","201","310004071","09:57:00","2026-01-07","3110","1070","3","4929565777","","","3100135","","","0","","0","1360169772",
"31_000028831","INSERTO WXGU040308L-HP-BXA20","","2026-01-07","-2","-1242.10","201","310004071","09:57:00","2026-01-07","3110","1070","4","4929565777","","","3100135","","","0","","0","1360169772",
"31_000028905","INSERTO CCMT09T308N SU AC8025P","","2026-01-07","-4","-77.12","201","310004071","09:57:00","2026-01-07","3110","1070","2","4929565777","","","3100135","","","0","","0","1360169772",
"31_000026158","INSERTO CCMT 060204 WP PV720","","2026-01-30","-3","-50.76","201","310008371","09:56:55","2026-01-30","3110","1070","2","4930903885","","","3100124","","","0","","0","1374864331",
"31_000028849","INSERTO TCMT16T308 MP MP3025","","2026-01-30","-1","-18.09","201","310008371","09:56:55","2026-01-30","3110","1070","3","4930903885","","","3100124","","","0","","0","1374864331",
"31_000028853","INSERTO CNMG120408 HQ PV720","","2026-01-30","-2","-38.32","201","310008371","09:56:55","2026-01-30","3110","1070","1","4930903885","","","3100124","","","0","","0","1374864331",
"31_000027865","GRAMPO PARAFUSO SCP 2 ( CJTO ) DIFF CASE","","2026-02-14","-1","-239.42","201","310004071","09:55:25","2026-02-14","3110","1070","1","4931879030","","","3100147","","","0","","0","1386180089",
